Temp(degC),Salinity(PSU),pH,DO(mg/l),precipitation(mm),Air_temp(degC)
25.68324257,35.26505071,8.33672523,7.39109053,0.00000000,22.66231271
25.73167386,35.26727100,8.32701200,7.38908046,0.00000000,22.60664574
25.73055057,35.27143629,8.30839169,7.34923991,0.00000000,22.21786130
25.73795414,35.26860229,8.30705681,7.35319784,0.00000000,22.61121900
25.69751071,35.28230229,8.29932694,7.30710503,0.00000000,22.92097903
25.69469386,35.30121514,8.30531816,7.23690243,0.00000000,21.85469441
25.65708143,35.30902657,8.30641153,7.20539663,0.00000000,23.21534886
25.49494143,35.34093643,8.30636874,7.21674649,0.00000000,22.47619275
25.43175214,35.33335371,8.30203411,7.14278700,0.00000000,21.98834837
25.41165829,35.31093500,8.30691929,7.15803130,0.00000000,22.03867965
25.36189471,35.30066843,8.29907859,7.10520983,0.00000000,22.35572450
25.31397129,35.28573429,8.30735219,7.05078994,0.00000000,22.34658978
25.38246843,35.28447686,8.29173167,7.09427547,0.00000000,22.46369211
25.41757914,35.29949500,8.28683869,7.09934219,0.00000000,22.05267946
25.45898671,35.29640257,8.28054657,7.01750170,600.00000000,21.84665345
25.45863429,35.30940643,8.27593390,7.06075509,0.00000000,22.09895387
25.42723486,35.30955300,8.27234243,7.04183409,0.00000000,nan
25.46293800,35.31947586,8.27243774,7.01645691,0.00000000,22.08067592
25.47540286,35.33059800,8.26886789,7.05453901,0.00000000,22.88481787
25.43513900,35.33363600,8.28831714,6.94024320,0.00000000,22.26795172
25.34083229,35.35292657,8.29230636,6.88083749,0.00000000,22.27878463
25.39066800,35.32065443,8.30601600,6.87934289,0.00000000,22.47741424
25.49077514,35.30531600,8.32825214,6.81633114,0.00000000,22.12824105
25.51350500,35.29473114,8.32999247,6.84225379,0.00000000,21.52197698
25.44994614,35.28853443,8.32649481,6.82999161,0.00000000,21.70369062
25.48778414,35.31535014,8.31546481,6.80994901,0.00000000,22.17928365
25.57251843,35.31808686,8.30693990,6.79983759,0.00000000,22.46605964
25.59149943,35.29805329,8.31510951,6.84877320,0.00000000,22.17861110
25.52971714,35.30946471,8.30219576,6.87347026,0.00000000,21.97978281
25.49415629,35.30906671,8.28301987,6.91842186,0.00000000,22.29497992
25.49313800,35.32968271,8.28313150,6.82292351,0.00000000,21.81288160
25.51985886,35.32304757,8.27582524,6.81249933,0.00000000,21.79721093
25.46853043,35.31692700,8.27485400,6.73434136,0.00000000,22.65087135
25.37822929,35.29853343,8.27487816,6.72688919,0.00000000,22.38035735
25.41119000,35.28051271,8.27400637,6.70201166,0.00000000,22.62844847
25.37813229,35.26331286,8.27625303,6.68751400,0.00000000,21.48644475
25.24773686,35.25407057,8.28410630,6.66211584,0.00000000,21.97981009
25.18999986,35.23905029,8.28383063,6.67962681,0.00000000,21.42950178
25.09119343,35.22183129,8.29285037,6.69666991,0.00000000,22.00388803
25.07135457,35.20756043,8.29565967,6.69253724,0.00000000,22.87844703
25.07308200,35.19611014,8.30076029,6.72295071,0.00000000,21.95258764
25.09117386,35.20569743,8.29739064,6.70808367,0.00000000,22.20058155
25.11816643,35.21238443,8.30426533,6.66856663,0.00000000,22.01656635
25.19750500,35.21592414,8.29882241,6.61290270,0.00000000,21.12162159
25.26020529,35.21598371,8.30642679,6.66008190,0.00000000,21.70615442
25.45132800,35.23773914,8.30151396,6.69531074,0.00000000,22.48829893
25.54401357,35.24917729,8.30755963,6.71499501,0.00000000,21.60818186
25.56027114,35.26625914,8.31293821,6.67070854,0.00000000,22.67165634
25.52700186,35.26772614,8.31429756,6.64248406,0.00000000,22.29704528
25.51203129,35.27962014,8.31461611,6.67136537,0.00000000,22.04978602
25.55190629,35.28824314,8.32667511,6.66914067,0.00000000,22.67679789
25.51236343,35.31389971,8.31646287,6.57631197,0.00000000,21.70649105
25.46935971,35.33721043,8.33845124,6.53048670,0.00000000,22.68517697
25.40307714,35.31807300,8.31814550,6.51254216,0.00000000,22.25173714
25.38097929,35.33281471,8.30657580,6.53008886,0.00000000,22.38687396
25.31752271,35.35010729,8.29144046,6.51067736,0.00000000,21.27240315
25.36376729,35.34272929,8.28035770,6.44689563,0.00000000,22.20016308
25.30027571,35.33688129,8.27112520,6.45186390,0.00000000,21.61236812
25.28107671,35.31212400,8.28414851,6.49122670,0.00000000,22.15571554
25.20385543,35.29360429,8.26069410,6.45089216,0.00000000,22.12268984
25.14353471,35.29853200,8.27818987,6.44722837,0.00000000,21.77887175
28.66117157,35.26389700,8.29219639,6.49107251,0.00000000,22.02639331
28.72170629,35.21597286,8.30679163,6.48836751,0.00000000,22.78181823
28.76966786,35.18251800,8.31458219,6.52331501,0.00000000,22.55523871
28.78324129,35.14757157,8.30235021,6.54608567,0.00000000,22.49856250
28.86542171,35.13595886,8.27726790,6.51800436,0.00000000,22.39221131
28.87801971,35.10100814,8.27200199,6.52556389,0.00000000,22.57475660
28.96193814,35.06569514,8.25726734,6.59208713,0.00000000,21.89257664
25.36715914,35.06824443,8.24476194,6.54827059,0.00000000,21.69187513
25.34668657,35.05917800,8.23856203,6.57752707,0.00000000,22.22221196
25.23761286,35.04234514,8.22821631,6.57590429,0.00000000,22.08720333
25.23277343,35.00093543,8.23629916,6.57353984,0.00000000,21.82061351
25.09056843,34.96703100,8.24957557,6.58913154,0.00000000,22.34082254
25.14290200,34.94670600,8.25352750,6.58850280,0.00000000,22.70450737
25.03288886,34.90740543,8.25872614,6.52399746,0.00000000,22.70644456
25.00967714,34.86036186,8.25298257,6.53793367,0.00000000,22.56953695
25.02974500,34.80908300,8.25695650,6.51123181,0.00000000,23.09827102
25.06488214,34.77293229,8.27372648,6.52821227,0.00000000,23.17252563
25.06713829,34.76699029,8.27604975,6.50458181,0.00000000,22.21174156
25.10837200,34.76125471,8.28957217,6.50802804,0.00000000,21.72075673
25.09026686,34.73607157,8.29414558,6.55126616,0.00000000,22.80345629
25.17561371,34.75859043,8.29874200,6.58843541,0.00000000,22.16494201
25.21688914,34.76302743,8.29978394,6.52022094,0.00000000,22.87749628
25.22365100,34.77973771,8.29858519,6.53609024,0.00000000,22.80609644
25.22308900,34.80656314,8.28878079,6.55003041,0.00000000,22.92436935
25.18875171,34.82614671,8.29233136,6.54647566,0.00000000,23.27494026
25.24180271,34.82306971,8.29045567,6.59689941,0.00000000,23.69610209
25.19239986,34.83102400,8.29842003,6.57398086,0.00000000,22.72501616
25.18564286,34.82114467,8.30622956,6.53572121,0.00000000,23.30160978
25.26138857,34.79423250,8.29977561,6.57671597,0.00000000,22.29023916
25.20289443,34.81900600,8.29783029,6.57224440,0.00000000,23.50582790
25.14718557,34.77709600,8.28690263,6.53368726,0.00000000,23.60980316
25.17499643,34.75527200,8.28432160,6.55793541,0.00000000,22.61382995
25.09967429,34.72978850,8.28172274,6.48503404,0.00000000,23.27473805
25.06857857,34.73773600,8.27940841,6.42970981,0.00000000,23.00773417
25.07153014,34.75565914,8.26815379,6.41796344,0.00000000,22.42665601
25.02883029,34.71849786,8.27063837,6.43533443,0.00000000,23.67501243
25.08754914,34.68124757,8.27367293,6.44752883,0.00000000,23.40675016
25.13806529,34.70468043,8.28820307,6.46485037,0.00000000,24.15763064
25.09718371,34.70367586,8.29216089,6.49027204,0.00000000,24.04505733
25.08978229,34.71296014,8.28835590,6.45994551,0.00000000,24.39425192
25.11600029,34.67511143,8.27167909,6.53466453,0.00000000,23.81195108
25.11540729,34.67014957,8.27906497,6.57973001,0.00000000,24.18880406
25.07407686,34.74356114,8.29742226,6.68337310,0.00000000,24.43320259
25.11468286,34.75712843,8.31403769,6.73267640,0.00000000,24.79123091
25.14763457,34.73583757,8.32760544,6.77815336,0.00000000,23.42089304
25.21292257,34.74086529,8.33804509,6.86113693,0.00000000,24.89427726
25.25356257,34.73660114,8.34278660,6.95588019,0.00000000,24.75907113
25.33339986,34.77474143,8.37862440,7.00135396,0.00000000,24.67105721
25.35039571,34.75435271,8.38387346,7.06511633,0.00000000,24.88025984
25.43624371,34.73962429,8.38750477,7.04857320,0.00000000,24.79679977
25.38499029,34.74393771,7.90051661,7.11549694,0.00000000,24.66821498
25.38342300,34.75464843,7.90863829,7.11278467,0.00000000,25.29405482
25.32688614,34.77310186,7.90334496,7.10009286,0.00000000,25.16706046
25.36502786,34.77349943,7.90006883,7.16714389,0.00000000,25.12217928
25.28088000,34.75887586,7.88887357,7.22516133,0.00000000,25.45165868
25.23285386,34.77628157,7.90466579,7.24460517,0.00000000,25.79056194
25.18709414,34.78453200,7.90170221,7.21500063,0.00000000,25.83303889
25.19323200,34.75055114,8.38115601,7.16207983,0.00000000,25.68242125
25.13359500,34.74894214,8.37854960,7.22959687,0.00000000,26.40655978
25.15241629,34.69865957,8.38307699,7.19630284,0.00000000,25.95450792
25.23494486,34.70486271,8.38292683,7.17979711,0.00000000,25.53358665
25.26723329,34.69922171,8.38125437,7.15932696,0.00000000,25.52057141
25.22335457,34.69025543,8.35315886,7.15792761,0.00000000,26.41855774
25.25220100,34.67592614,8.34083660,7.20357584,0.00000000,26.34927254
25.19205986,34.72118543,8.33313967,7.25180280,0.00000000,26.95354183
25.11545714,34.72883100,8.31527626,7.27433646,0.00000000,27.13456696
25.17271157,34.75371014,8.31159860,7.28518734,0.00000000,26.77444912
25.00547257,34.73357514,8.31669094,7.28134017,0.00000000,27.01696054
24.99628514,34.73445243,8.31741259,7.26101979,0.00000000,26.50215195
25.02922343,34.71413014,8.33361339,7.26729964,0.00000000,27.21476064
25.00682214,34.70586686,8.34073660,7.20747150,0.00000000,27.35792694
25.05035443,34.69913343,8.34564394,7.13911263,0.00000000,27.11121309
25.07175757,34.67958586,8.34231094,7.10991943,0.00000000,27.46604636
24.97571400,34.70070229,8.34891580,7.08519230,0.00000000,26.95084993
25.05585543,34.69053200,8.34539811,7.10578161,0.00000000,27.66554562
25.09189457,34.70200443,8.33940984,7.14896537,0.00000000,27.59945923
25.17392400,34.71231971,8.33020993,7.19083003,0.00000000,27.60339734
25.22846300,34.70121471,8.32763534,7.26627877,0.00000000,27.77279060
25.21275671,34.70816171,8.32381776,7.33030900,0.00000000,27.66301732
25.24551529,34.74218129,8.33819417,7.36126881,0.00000000,27.58847930
25.32279457,34.74199929,8.34588064,7.42436473,0.00000000,27.84252310
25.36167514,34.76317229,8.35904397,7.49128073,0.00000000,27.39932621
25.27356071,34.74604171,8.36270573,7.52360301,0.00000000,27.06341714
25.21888143,34.75648957,8.37013123,7.46450517,0.00000000,27.40041019
25.17017571,34.74272186,8.37170624,7.51740561,0.00000000,28.38801054
25.26237386,34.72529371,8.38125810,7.58684906,0.00000000,27.36378673
25.31719000,34.74535657,8.38840581,7.60004756,0.00000000,27.08316494
25.32298386,34.74187814,8.37552211,7.63587757,0.00000000,27.94034914
25.19426529,34.74337514,8.36885026,7.57553206,0.00000000,27.88748083
25.24527900,34.75965043,8.38516030,7.55702770,0.00000000,27.82095299
25.25726829,34.79121614,8.38593464,7.59907039,0.00000000,27.34968472
25.18069743,34.84708157,8.39305910,7.58242693,0.00000000,27.88881046
25.15188629,34.87834414,8.39185697,7.53693137,0.00000000,28.26102521
25.16053814,34.87783229,8.37433123,7.53739447,0.00000000,28.08622974
25.07308600,34.88233286,8.38321257,7.50011469,0.00000000,28.28850397
25.09247557,34.90209986,8.37983984,7.55072089,0.00000000,28.11011664
25.06857729,34.92275686,8.37241564,7.53594187,0.00000000,27.79030136
25.05312586,34.92065914,8.36636384,7.52305533,0.00000000,27.34393208
25.02910686,34.97789329,8.35971761,7.49790569,0.00000000,27.32829677
24.98035957,35.01448800,8.35733486,7.51422069,0.00000000,28.64435398
24.96536557,35.06536657,8.35322179,7.51445661,0.00000000,27.61246487
24.97331429,35.11522029,8.33832506,7.51708247,nan,27.37879382
25.03275629,35.15939157,8.34243259,7.48745321,0.00000000,27.32418352
25.03405114,35.19003271,8.33212921,7.48660330,600.00000000,28.24463537
25.00058757,35.23975257,8.33368919,7.52885301,0.00000000,27.28336233
25.09939300,35.21514743,8.33040290,7.54158166,0.00000000,27.40850398
25.06809443,35.22160914,8.32664434,7.50445473,0.00000000,28.11672475
24.99245943,35.22553600,8.32548734,7.51558613,0.00000000,27.03582606
25.02092929,35.26796014,8.32433553,7.58270797,0.00000000,27.24224752
24.95179414,35.28435143,8.31389186,7.59294860,0.00000000,26.96233378
24.96050143,35.31063714,8.31411554,7.61467667,0.00000000,26.91478037
24.92401457,35.31598257,8.30699521,7.59896163,0.00000000,26.84007163
24.94493557,35.34074286,8.29473980,7.58037357,0.00000000,26.69547841
24.94540286,35.30614429,8.29259201,7.61132456,0.00000000,26.39129189
24.97454429,35.28908743,8.29820821,7.63148804,0.00000000,26.66981128
24.93034471,35.26898543,8.30130374,7.56839093,0.00000000,26.77381710
24.97065971,35.27577557,8.31391911,7.59464049,0.00000000,26.63016808
24.90753543,35.27327386,8.32198743,7.59731593,0.00000000,26.64194010
24.91650414,35.27921486,8.32820506,7.59828291,0.00000000,26.56476686
24.89112014,35.27729343,8.34324597,7.62132539,0.00000000,26.13744841
24.89711286,35.33638814,8.34701147,7.64365291,0.00000000,26.21893886
24.87875200,35.36727229,8.34404696,7.62245201,0.00000000,25.92859576
24.98830243,35.34314529,8.35461459,7.66921493,0.00000000,26.17326929
25.09293943,35.34131443,8.34378919,7.63241380,0.00000000,25.91882101
25.10747186,35.34809786,8.32757323,7.67162159,0.00000000,25.85283950
25.19738029,35.35260471,8.32790291,7.67637146,0.00000000,25.29235169
25.17939414,35.36233586,8.33074080,7.61395864,0.00000000,26.06452007
25.23140214,35.36050443,8.33187993,7.60461816,0.00000000,26.62647512
25.29233743,35.36426700,8.33388329,7.59134411,0.00000000,24.68553144
25.20224571,35.40977071,8.32783717,7.58455603,0.00000000,24.68955959
25.14125057,35.41754414,8.32758430,7.62788479,0.00000000,24.97228128
25.12813929,35.44994171,8.33820741,7.52953551,0.00000000,24.79090941
25.06349657,35.43187671,8.33638776,7.54379731,0.00000000,25.01599291
25.05281114,35.41889471,8.33005181,7.56126933,0.00000000,24.59513433
24.98185014,35.41344643,8.32354703,7.53166987,0.00000000,24.71744893
24.92366614,35.44125929,8.32060221,7.42934036,0.00000000,24.29283128
24.95324657,35.42969229,8.29488509,7.35803829,0.00000000,24.64453817
24.93867443,35.44743714,8.28926800,7.31914296,0.00000000,24.34799840
24.97435486,35.42193014,8.27922053,7.30332893,0.00000000,23.29165774
24.87256971,35.41634543,8.27713559,7.22660919,0.00000000,24.69667679
24.86727900,35.43581586,8.26821713,7.23924349,0.00000000,24.26201703
24.90380814,35.45882129,8.27339360,7.15044779,0.00000000,25.06245941
24.90266786,35.44181014,8.27812870,7.20394421,0.00000000,24.67978988
24.86132571,35.41731043,8.28867287,7.20532459,0.00000000,23.45365693
24.81187300,35.40235814,8.29391374,7.17508727,0.00000000,23.83265062
24.74806900,35.40473143,8.29542567,7.24343723,0.00000000,24.06029237
24.85640900,35.43197629,8.30433434,7.21921191,0.00000000,24.50382395
24.89183014,35.44482029,8.31658240,7.18997763,0.00000000,24.29886698
24.82167043,35.40771971,8.30183794,7.23681133,0.00000000,23.86939819
24.86521243,35.40666971,8.30034630,7.18945420,0.00000000,23.27512472
28.46129457,35.41869729,8.30622079,7.13130894,0.00000000,23.21771034
28.44830514,35.42817871,8.30836539,7.05348486,0.00000000,23.35223534
28.44818514,35.41765186,8.31589779,6.89314889,0.00000000,22.96598011
28.48551386,35.42438900,8.31271154,6.86996201,0.00000000,23.75459333
28.42771871,35.37618443,8.31815416,6.81419304,0.00000000,23.94502896
28.50643229,35.38597129,8.33277796,6.76110014,0.00000000,23.13296256
28.51895900,35.37594029,8.33368961,6.70814734,0.00000000,23.13200001
24.88670871,35.42109357,8.32578600,6.71336963,0.00000000,22.93715519
24.97218029,35.39668414,8.32901541,6.63870020,0.00000000,22.86158569
24.97978557,35.39466657,8.31547283,6.66553231,0.00000000,23.16629089
24.88458214,35.40228771,8.30798930,6.66130901,0.00000000,21.71769881
24.90321214,35.42493471,8.28687034,6.64317216,0.00000000,22.61882414
24.88274571,35.42207900,8.27564644,6.67948863,0.00000000,22.44780543
24.89248600,35.40516971,8.28355804,6.67190440,0.00000000,22.71778928
24.88101243,35.35947671,8.29812444,6.68378237,0.00000000,22.28409947
24.76306829,35.37856800,8.28706739,6.77701141,0.00000000,22.25661902
24.89940657,35.35973929,8.29028161,6.81931779,0.00000000,21.84774254
24.98043914,35.33615157,8.28766756,6.77040554,0.00000000,22.46088322
24.94342471,35.33044143,8.29017104,6.79031917,0.00000000,22.77148409
25.00291843,35.32708857,8.27311843,6.74860487,0.00000000,21.65431685
24.93976343,35.31326757,8.25446439,6.84899747,0.00000000,22.55383325
25.02948986,35.30799000,8.25127691,6.89679854,0.00000000,21.66712378
25.10486643,35.32820357,8.26189577,6.94542139,0.00000000,22.54031144
25.09254214,35.34935071,8.26476217,6.95581341,0.00000000,22.84165722
25.08684729,35.33351171,8.26457323,7.04389006,0.00000000,22.75716160
25.15762571,35.33041971,8.25825081,7.11026813,0.00000000,22.41607148
25.08468214,35.34660471,8.29041241,7.14788630,0.00000000,21.94006736
25.11786357,35.36327129,8.30166534,7.12874599,0.00000000,22.56831562
25.03651357,35.36514057,8.31015430,7.10172106,0.00000000,22.61037769
25.00210843,35.34040757,8.30543650,7.11583674,0.00000000,22.33964283
24.96446871,35.35291657,8.31183219,7.12587643,0.00000000,22.01061914
24.87926571,35.36380014,8.31405333,7.16759230,0.00000000,21.93455744
24.82597729,35.35883200,8.32176771,7.14657823,0.00000000,21.94372711
24.84075657,35.34391986,8.32634210,7.16165767,0.00000000,21.28004938
24.84163186,35.36923586,8.31957219,7.17140791,0.00000000,21.48111215
24.92367957,35.37623786,8.31974481,7.21944221,0.00000000,21.66836773
24.87917286,35.37084971,8.32970270,7.18368026,0.00000000,22.29331642
24.85314857,35.36713800,8.31682053,7.26625510,0.00000000,21.34026231
24.84499543,35.34973343,8.32447173,7.25054953,0.00000000,21.26748500
24.88016486,35.36088114,8.34908703,7.23538113,0.00000000,22.14513188
24.84411100,35.36210171,8.33964224,7.22236017,0.00000000,21.23217295
24.85676086,35.32484357,8.34789881,7.23012134,0.00000000,21.56395540
24.86183300,35.28973200,8.33483680,7.18911667,0.00000000,21.40699639
24.93809086,35.30488629,8.31249396,7.21416926,0.00000000,21.72380813
24.86245971,35.28602043,8.31390266,7.16291759,0.00000000,21.02632008
24.86064857,35.29767329,8.32519763,7.13863500,0.00000000,21.73851528
24.85863214,35.31850157,8.30825246,7.20877263,0.00000000,21.78547460
24.87138071,35.35900457,8.32184526,7.26688270,0.00000000,21.78415904
24.84723971,35.36448000,8.32933423,7.25983896,0.00000000,21.85750645
24.79751557,35.39705371,8.32298187,7.21879130,0.00000000,21.98059792
24.71390243,35.38217186,7.86415667,7.13388064,0.00000000,21.43612813
24.72150614,35.41580386,7.88111156,7.06822096,0.00000000,21.85068706
24.77832757,35.44442243,7.86811227,7.12275989,0.00000000,21.00095506
24.79708843,35.43126043,7.85950711,7.03751343,0.00000000,22.00392514
24.75929643,35.38794686,7.84959956,6.96561834,0.00000000,21.73080759
